CMDLINE poetry run zenithgui
MEM 1254.285156 1759778463.5536
MEM 1257.660156 1759778463.6538
MEM 1261.035156 1759778463.7540
MEM 1264.660156 1759778463.8543
MEM 1268.285156 1759778463.9545
MEM 1272.160156 1759778464.0548
MEM 1275.785156 1759778464.1550
MEM 1279.535156 1759778464.2552
MEM 1283.160156 1759778464.3555
MEM 1286.535156 1759778464.4557
MEM 1289.910156 1759778464.5560
MEM 1293.285156 1759778464.6562
MEM 1296.910156 1759778464.7565
MEM 1300.535156 1759778464.8567
MEM 1304.035156 1759778464.9571
MEM 1307.410156 1759778465.0573
MEM 1310.785156 1759778465.1575
MEM 1314.285156 1759778465.2579
MEM 1317.660156 1759778465.3581
MEM 1321.285156 1759778465.4584
MEM 1321.410156 1759778465.5588
MEM 1321.410156 1759778465.6591
MEM 1321.410156 1759778465.7594
MEM 1321.410156 1759778465.8597
MEM 1323.535156 1759778465.9600
MEM 1327.285156 1759778466.0602
MEM 1330.535156 1759778466.1605
MEM 1334.160156 1759778466.2607
MEM 1337.785156 1759778466.3610
MEM 1341.285156 1759778466.4612
MEM 1344.785156 1759778466.5615
MEM 1348.285156 1759778466.6618
MEM 1352.160156 1759778466.7620
MEM 1355.660156 1759778466.8623
MEM 1359.160156 1759778466.9625
MEM 1362.285156 1759778467.0628
MEM 1365.660156 1759778467.1631
MEM 1369.160156 1759778467.2633
MEM 1372.785156 1759778467.3636
MEM 1376.410156 1759778467.4638
MEM 1379.785156 1759778467.5640
MEM 1383.160156 1759778467.6643
MEM 1386.535156 1759778467.7645
MEM 1390.160156 1759778467.8648
MEM 1393.660156 1759778467.9650
MEM 1397.410156 1759778468.0652
MEM 1401.285156 1759778468.1655
MEM 1404.910156 1759778468.2658
MEM 1408.535156 1759778468.3660
MEM 1412.035156 1759778468.4663
MEM 1415.410156 1759778468.5666
MEM 1419.160156 1759778468.6668
MEM 1423.035156 1759778468.7671
MEM 1426.785156 1759778468.8674
MEM 1430.285156 1759778468.9676
MEM 1433.910156 1759778469.0679
MEM 1437.535156 1759778469.1681
MEM 1441.035156 1759778469.2684
MEM 1444.660156 1759778469.3687
MEM 1448.410156 1759778469.4690
MEM 1451.910156 1759778469.5692
MEM 1454.785156 1759778469.6695
MEM 1458.160156 1759778469.7699
MEM 1461.785156 1759778469.8703
MEM 1465.160156 1759778469.9707
MEM 1468.660156 1759778470.0710
MEM 1472.160156 1759778470.1713
MEM 1475.785156 1759778470.2715
MEM 1479.285156 1759778470.3717
MEM 1482.660156 1759778470.4720
MEM 1486.285156 1759778470.5722
MEM 1489.910156 1759778470.6725
MEM 1493.535156 1759778470.7728
MEM 1497.410156 1759778470.8730
MEM 1501.285156 1759778470.9732
MEM 1504.785156 1759778471.0735
MEM 1508.160156 1759778471.1738
MEM 1511.785156 1759778471.2740
MEM 1515.285156 1759778471.3742
MEM 1519.035156 1759778471.4745
MEM 1522.910156 1759778471.5748
MEM 1526.660156 1759778471.6750
MEM 1530.285156 1759778471.7753
MEM 1534.035156 1759778471.8755
MEM 1537.535156 1759778471.9758
MEM 1541.285156 1759778472.0760
MEM 1544.910156 1759778472.1763
MEM 1548.660156 1759778472.2765
MEM 1552.410156 1759778472.3768
MEM 1556.160156 1759778472.4771
MEM 1559.785156 1759778472.5773
MEM 1562.660156 1759778472.6776
MEM 1566.410156 1759778472.7778
MEM 1569.910156 1759778472.8781
MEM 1573.660156 1759778472.9783
MEM 1576.785156 1759778473.0786
MEM 1580.660156 1759778473.1788
MEM 1584.410156 1759778473.2791
MEM 1588.160156 1759778473.3794
MEM 1591.660156 1759778473.4796
MEM 1595.410156 1759778473.5798
MEM 1599.035156 1759778473.6800
MEM 1602.785156 1759778473.7803
MEM 1606.535156 1759778473.8805
MEM 1610.160156 1759778473.9808
